Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05069;Tancarville Mairie;Rurale près des villes;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;5.9;5.85;µg-m3;100.0;100;100.0;A;1;49.487682;0.451756
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05070;Harfleur Ecole Coty;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;1.5;1.475;µg-m3;100.0;100;100.0;A;1;49.505;0.201694
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05072;Sainte Adresse;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.3;0.325;µg-m3;100.0;100;100.0;A;1;49.50386;0.084614
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05074;Le Havre Ec. Herriot;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;3.5;3.45;µg-m3;100.0;100;100.0;A;1;49.48963;0.100703
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05078;Le Havre Massillon;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.4;14.35;µg-m3;100.0;100;100.0;A;1;49.4983;0.142706
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05080;Rogerville Mairie;Périurbaine;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;14.2;14.175;µg-m3;100.0;100;100.0;A;1;49.50362;0.266872
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05081;La Cerlangue;Rurale près des villes;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;3.6;3.625;µg-m3;100.0;100;100.0;A;1;49.504036;0.411594
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05083;Gonfreville l Orcher;Urbaine;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;6.6;6.6;µg-m3;100.0;100;100.0;A;1;49.50273;0.232486
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05084;NDGravenchon Pasteur;Urbaine;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;15.9;15.925;µg-m3;100.0;100;100.0;A;1;49.493332;0.571853
2021/01/01 00:00:00;2021/01/01 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05085;Lillebonne;Urbaine;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;5.2;5.15;µg-m3;100.0;100;100.0;A;1;49.512146;0.539036
