Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2020/01/01 00:00:00;2020/01/01 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23239;LES COUETS;Urbaine;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;2.8;2.75;µg-m3;100.0;100;100.0;R;1;47.1859194;-1.59149722222222
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25011;Pt Couronne Ch d eau;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;1.3;1.25;µg-m3;100.0;100;100.0;R;1;49.383133;1.025758
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25048;Petit Quevilly;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;1.7;1.675;µg-m3;100.0;100;100.0;R;1;49.42815;1.058025
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;SO2;Industrielle;Oui;estimation objective;Max. journalier moy. hor.;6.7;6.65;µg-m3;100.0;100;100.0;R;1;45.454517;4.766528
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30023;St-Nicolas;Rurale près des villes;SO2;Industrielle;Oui;mesures indicatives;Max. journalier moy. hor.;5.2;5.175;µg-m3;96.0;100;96.0;R;1;48.63334;6.304828
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30027;Frolois;Urbaine;SO2;Industrielle;Oui;mesures indicatives;Max. journalier moy. hor.;3.6;3.6;µg-m3;100.0;100;100.0;R;1;48.565445;6.129578
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30032;Heming;Rurale près des villes;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;4.9;4.875;µg-m3;92.0;100;92.0;R;1;48.694725;6.965275
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30033;Jonville en Woevre;Rurale régionale;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;4.3;4.25;µg-m3;100.0;100;100.0;A;1;49.06583;5.785556
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30034;Nancy-Charles III;Urbaine;SO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;1.4;1.375;µg-m3;100.0;100;100.0;R;1;48.68817;6.190431
2020/01/01 00:00:00;2020/01/01 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31007;BASSENS;Urbaine;SO2;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;1.0;1.0;µg-m3;100.0;100;100.0;R;1;44.900296;-0.515835
